법정동시군구코드,법정동읍면동코드,법정동지번코드,법정동본번코드,법정동부번코드,도로명,도로명시군구코드,도로명코드,도로명일련번호코드,도로명지상지하코드,도로명건물본번호코드,도로명건물부번호코드,법정동,단지명,지번,전용면적,계약년도,계약월,계약일,거래금액,층,건축년도,단지일련번호,해제여부,해제사유발생일,거래유형,중개사소재지,등기일자,아파트동명,매도자,매수자,토지임대부아파트여부
41135,10500,1,0091,0000,중앙공원로,41135,3180049,01,0,00017,00000,서현동,시범한양,91,35.1,2025,6,20,83500,11,1991,41135-103,None,None,중개거래,경기 성남시 분당구,25.08.26,328,개인,개인,N
41135,10900,1,0705,0000,동판교로,41135,3178016,01,0,00275,00000,삼평동,봇들마을1단지(판교신미주),705,83.698,2025,6,10,154500,3,2009,41135-440,None,None,중개거래,경기 성남시 분당구,25.07.28,117,개인,개인,N
41135,10500,1,0091,0000,중앙공원로,41135,3180049,01,0,00017,00000,서현동,시범한양,91,134.87,2025,6,11,209000,3,1991,41135-103,None,None,중개거래,경기 성남시 분당구,25.08.21,322,개인,개인,N
41135,10300,1,0192,0000,정자로,41135,3180058,01,0,00112,00000,정자동,정든마을(5단지)(신화),192,69.93,2025,6,25,121000,7,1995,41135-63,None,None,중개거래,경기 성남시 분당구,25.09.26,502,개인,개인,N
41135,10300,1,0111,0000,정자로,41135,3180058,01,0,00143,00000,정자동,한솔마을(2단지)(LG),111,101.85,2025,6,19,148000,13,1995,41135-66,None,None,중개거래,경기 성남시 분당구,25.10.30,206,개인,개인,N
41135,10700,1,0334,0000,장미로,41135,3180048,01,0,00101,00000,야탑동,장미마을(현대),334,41.76,2025,6,16,62000,9,1993,41135-139,None,None,중개거래,경기 성남시 분당구,25.09.02,822,개인,개인,N
41135,10700,1,0330,0000,장미로,41135,3180048,01,0,00055,00000,야탑동,장미마을(코오롱)1,330,74.14,2025,6,12,97000,1,1993,41135-138,None,None,중개거래,경기 성남시 분당구,25.08.07,126,개인,개인,N
41135,10300,1,0117,0000,내정로,41135,3180003,02,0,00054,00000,정자동,한솔마을(6단지)(주공),117,58.19,2025,6,12,90000,1,1995,41135-224,None,None,중개거래,"경기 성남시 분당구, 경기 성남시 중원구",25.09.22,608,개인,개인,N
41135,10100,1,0038,0000,수내로,41135,3180039,01,0,00181,00000,분당동,샛별마을(우방),38,57.28,2025,6,7,108000,3,1994,41135-21,None,None,중개거래,경기 성남시 분당구,25.09.29,301,개인,개인,N
41135,10100,1,0066,0000,분당로263번길,41135,4340156,01,0,00024,00000,분당동,장안타운(건영),66,85.0,2025,6,24,105000,2,1993,41135-32,O,25.06.25,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10600,1,0124,0000,서현로,41135,3180034,03,0,00181,00000,이매동,이매촌(한신),124,84.9,2025,6,7,150000,17,1992,41135-97,None,None,중개거래,경기 성남시 분당구,25.10.20,201,개인,개인,N
41135,10700,1,0156,0000,판교로,41135,3180051,00,0,00669,00000,야탑동,목련마을(영남),156,53.6,2025,6,24,56900,2,1995,41135-127,None,None,중개거래,경기 성남시 분당구,25.09.30,501,개인,개인,N
41135,10100,1,0066,0000,분당로263번길,41135,4340156,01,0,00024,00000,분당동,장안타운(건영),66,85.0,2025,6,9,105000,17,1993,41135-32,None,None,중개거래,경기 성남시 분당구,25.09.17,115,개인,개인,N
41135,11500,1,0921,0000,판교원로,41135,3180052,02,0,00046,00000,운중동,산운마을12단지판교센트럴포레와이시티,921,55.36,2025,6,17,109000,4,2009,41135-457,None,None,중개거래,경기 성남시 분당구,25.12.22,1208,개인,개인,N
41135,10300,1,0181,0000,정자일로,41135,3180021,01,0,00080,00000,정자동,상록마을(임광),181,48.84,2025,6,14,99500,9,1995,41135-61,None,None,중개거래,경기 성남시 분당구,25.09.19,406,개인,개인,N
41135,10700,1,0517,0000,야탑로,41135,3180041,01,0,00124,00000,야탑동,탑마을(벽산),517,84.91,2025,6,14,115000,9,1994,41135-144,None,None,중개거래,경기 성남시 분당구,25.07.29,608,개인,개인,N
41135,10200,1,0024,0000,내정로165번길,41135,4340034,01,0,00035,00000,수내동,양지마을(5단지)(한양501-514),24,35.1,2025,6,18,70000,1,1992,41135-73,None,None,중개거래,경기 성남시 분당구,26.06.17,509,개인,개인,N
41135,10900,1,0722,0000,동판교로,41135,3178016,01,0,00225,00000,삼평동,봇들마을3단지(주공),722,84.69,2025,6,17,175000,10,2009,41135-452,None,None,중개거래,경기 성남시 분당구,25.09.25,302,개인,개인,N
41135,10900,1,0744,0000,동판교로,41135,3178016,01,0,00156,00000,삼평동,봇들마을9단지(금호어울림),744,115.07,2025,6,17,254000,4,2009,41135-455,None,None,중개거래,경기 성남시 분당구,25.10.30,909,개인,개인,N
41135,10100,1,0066,0000,분당로263번길,41135,4340156,01,0,00024,00000,분당동,장안타운(건영),66,53.72,2025,6,6,67000,9,1993,41135-32,None,None,중개거래,경기 성남시 분당구,25.09.10,119,개인,개인,N
41135,10200,1,0052,0000,수내로,41135,3180039,02,0,00148,00000,수내동,파크타운(서안),52,184.78,2025,6,25,230000,23,1993,41135-77,None,None,중개거래,"경기 성남시 분당구, 서울 강남구",25.10.28,114,개인,개인,N
41135,10100,1,0066,0000,분당로263번길,41135,4340156,01,0,00024,00000,분당동,장안타운(건영),66,85.0,2025,6,24,105000,2,1993,41135-32,None,None,중개거래,경기 성남시 분당구,25.10.30,121,개인,개인,N
41135,10200,1,0054,0000,내정로166번길,41135,4340035,01,0,00042,00000,수내동,파크타운(삼익),54,101.835,2025,6,7,179500,11,1993,41135-76,None,None,중개거래,경기 성남시 분당구,25.08.27,125,개인,개인,N
41135,10900,1,0718,0000,동판교로,41135,3178016,01,0,00226,00000,삼평동,봇들마을4단지(주공),718,59.84,2025,6,13,145000,15,2009,41135-454,None,None,중개거래,"경기 성남시 분당구, 경기 수원시 장안구",25.09.10,409,개인,개인,N
41135,10300,1,0015,0004,정자일로232번길,41135,4340532,01,0,00025,00000,정자동,두산제니스,15-4,157.33,2025,6,21,238500,22,2003,41135-244,None,None,중개거래,경기 성남시 분당구,26.04.30,A,개인,개인,N
41135,10900,1,0741,0000,대왕판교로606번길,41135,4340053,01,0,00058,00000,삼평동,판교푸르지오월드마크,741,127.6,2025,6,9,259000,13,2013,41135-511,O,25.08.22,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10500,1,0091,0000,중앙공원로,41135,3180049,01,0,00017,00000,서현동,시범한양,91,148.94,2025,6,16,225000,7,1991,41135-103,None,None,중개거래,경기 성남시 분당구,26.05.22,320,개인,개인,N
41135,10700,1,0536,0000,야탑로,41135,3180041,01,0,00020,00000,야탑동,탑마을(선경)1,536,51.84,2025,6,18,89500,9,1992,41135-145,None,None,중개거래,경기 성남시 분당구,25.09.30,114,개인,개인,N
41135,11000,1,0525,0000,판교역로,41135,3179025,02,0,00049,00000,백현동,백현마을9단지(e편한세상),525,101.46,2025,6,4,202500,9,2009,41135-463,None,None,중개거래,경기 성남시 분당구,25.09.30,914,개인,개인,N
41135,10300,1,0112,0000,정자로,41135,3180058,01,0,00115,00000,정자동,한솔마을(5단지)(주공),112,41.85,2025,6,24,64000,9,1994,41135-223,None,None,중개거래,경기 성남시 분당구,26.01.13,502,개인,개인,N
41135,11600,1,0642,0000,판교대장로5길,41135,4859965,01,0,00020,00000,대장동,판교풍경채어바니티(5단지),642,84.973,2025,6,22,130000,7,2021,41135-602,None,None,중개거래,경기 성남시 분당구,25.07.31,501동,개인,개인,N
41135,10300,1,0194,0000,내정로,41135,3180003,02,0,00010,00000,정자동,정든마을(7단지)(한진),194,68.04,2025,6,20,119000,3,1994,41135-228,None,None,중개거래,경기 성남시 분당구,25.09.30,703,개인,개인,N
41135,10100,1,0038,0000,수내로,41135,3180039,01,0,00181,00000,분당동,샛별마을(우방),38,57.28,2025,6,14,109800,4,1994,41135-21,None,None,중개거래,경기 성남시 분당구,25.10.23,312,개인,개인,N
41135,10900,1,0717,0000,판교로,41135,3180051,04,0,00393,00000,삼평동,봇들마을2단지(이지더원),717,84.2822,2025,6,24,141000,2,2009,41135-441,None,None,중개거래,경기 성남시 분당구,25.09.25,207,개인,개인,N
41135,11100,1,0192,0000,정자일로,41135,3180021,02,0,00055,00000,금곡동,두산위브트레지움,192,147.52,2025,6,2,165500,18,2003,41135-235,None,None,중개거래,경기 성남시 분당구,25.10.31,104,개인,개인,N
41135,11100,1,0192,0000,정자일로,41135,3180021,02,0,00055,00000,금곡동,두산위브트레지움,192,147.52,2025,6,10,165000,13,2003,41135-235,None,None,중개거래,경기 성남시 분당구,25.12.16,105,개인,개인,N
41135,10300,1,0102,0000,백현로,41135,3180022,02,0,00206,00000,정자동,한솔마을(4단지)(주공),102,36.0,2025,6,20,60000,4,1994,41135-67,None,None,중개거래,경기 성남시 분당구,25.08.20,416,개인,개인,N
41135,10300,1,0192,0000,불정로,41135,3180030,03,0,00119,00000,정자동,정든마을(8단지)(한진),192,112.2,2025,6,20,152000,19,1995,41135-229,None,None,중개거래,"서울 서초구, 서울 송파구",25.11.20,804,개인,개인,N
41135,10300,1,0028,0001,성남대로,41135,2000005,02,0,00449,00000,정자동,로얄팰리스,28-1,208.87,2025,6,9,220000,9,2003,41135-70,None,None,중개거래,경기 성남시 분당구,25.10.31,비동,개인,개인,N
41135,10300,1,0107,0000,백현로,41135,3180022,02,0,00234,00000,정자동,한솔마을(3단지)(한일),107,59.96,2025,6,13,110500,7,1993,41135-69,O,25.06.27,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10300,1,0110,0000,불정로,41135,3180030,03,0,00219,00000,정자동,한솔마을(1단지)(청구),110,84.965,2025,6,17,133500,1,1994,41135-68,None,None,중개거래,경기 성남시 분당구,25.09.30,106,개인,개인,N
41135,10300,1,0110,0000,불정로,41135,3180030,03,0,00219,00000,정자동,한솔마을(1단지)(청구),110,49.35,2025,6,19,88000,8,1994,41135-68,None,None,중개거래,경기 성남시 분당구,25.09.30,112,개인,개인,N
41135,10700,1,0517,0000,야탑로,41135,3180041,01,0,00124,00000,야탑동,탑마을(벽산),517,69.87,2025,6,10,101800,10,1994,41135-144,None,None,중개거래,경기 성남시 분당구,25.08.25,602,개인,개인,N
41135,10500,1,0310,0000,분당로263번길,41135,4340156,02,0,00013,00000,서현동,효자촌(대창),310,70.686,2025,6,7,95000,2,1994,41135-105,None,None,중개거래,경기 성남시 분당구,25.08.22,614,개인,개인,N
41135,10500,1,0091,0000,중앙공원로,41135,3180049,01,0,00017,00000,서현동,시범한양,91,35.1,2025,6,21,84500,7,1991,41135-103,None,None,중개거래,경기 성남시 분당구,25.10.02,332,개인,개인,N
41135,11100,1,0133,0000,미금로,41135,3180016,01,0,00216,00000,금곡동,청솔마을(주공9단지),133,36.54,2025,6,24,66500,10,1995,41135-158,None,None,중개거래,경기 성남시 분당구,25.10.29,901,개인,개인,N
41135,10900,1,0738,0000,동판교로,41135,3178016,01,0,00155,00000,삼평동,봇들마을7단지,738,108.34,2025,6,21,252500,18,2009,41135-453,None,None,중개거래,경기 성남시 분당구,25.08.28,704,개인,개인,N
41135,10600,1,0124,0000,서현로,41135,3180034,03,0,00181,00000,이매동,이매촌(한신),124,50.1,2025,6,14,87000,1,1992,41135-97,None,None,중개거래,경기 성남시 분당구,25.08.28,210,개인,개인,N
41135,11400,1,0063,0000,미금일로,41135,3180061,03,0,00058,00000,구미동,까치마을(4단지)(롯데),63,84.79,2025,6,3,132000,1,1995,41135-164,None,None,중개거래,경기 성남시 분당구,25.10.01,414,개인,개인,N
41135,10800,1,0585,0000,서판교로,41135,3180044,01,0,00029,00000,판교동,판교원마을9단지(한림풀에버),585,84.9562,2025,6,21,140000,1,2009,41135-444,None,None,중개거래,경기 성남시 분당구,25.10.15,914,개인,개인,N
41135,10500,1,0091,0000,중앙공원로,41135,3180049,01,0,00017,00000,서현동,시범한양,91,35.1,2025,6,4,80000,14,1991,41135-103,None,None,중개거래,경기 성남시 분당구,25.08.08,332,개인,개인,N
41135,10200,1,0071,0000,수내로,41135,3180039,02,0,00174,00000,수내동,푸른마을(벽산),71,131.4,2025,6,24,195000,13,1992,41135-78,O,25.06.27,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,11100,1,0201,0000,정자일로,41135,3180021,02,0,00027,00000,금곡동,코오롱더프라우,201,153.948,2025,6,15,138500,25,2004,41135-246,None,None,중개거래,경기 성남시 분당구,25.11.20,코오롱더프라우아파트,개인,개인,N
41135,11400,1,0202,0000,구미로,41135,3180001,01,0,00050,00000,구미동,무지개(2단지)(엘지),202,84.822,2025,6,3,113000,8,1995,41135-185,None,None,중개거래,경기 성남시 분당구,26.01.05,209,개인,개인,N
41135,10900,1,0718,0000,동판교로,41135,3178016,01,0,00226,00000,삼평동,봇들마을4단지(주공),718,84.69,2025,6,18,152000,1,2009,41135-454,None,None,중개거래,경기 성남시 분당구,25.09.01,408,개인,개인,N
41135,11100,1,0133,0000,미금로,41135,3180016,01,0,00216,00000,금곡동,청솔마을(주공9단지),133,36.54,2025,6,13,63900,12,1995,41135-158,None,None,중개거래,경기 성남시 분당구,25.08.07,901,개인,개인,N
41135,10100,1,0038,0000,수내로,41135,3180039,01,0,00181,00000,분당동,샛별마을(우방),38,133.86,2025,6,10,177000,7,1994,41135-21,None,None,중개거래,경기 성남시 분당구,25.08.21,313,개인,개인,N
41135,10200,1,0024,0000,내정로165번길,41135,4340034,01,0,00035,00000,수내동,양지마을(5단지)(한양501-514),24,48.51,2025,6,6,106000,5,1992,41135-73,None,None,중개거래,경기 성남시 분당구,25.10.02,502,개인,개인,N
41135,10300,1,0180,0000,정자일로,41135,3180021,01,0,00100,00000,정자동,미켈란쉐르빌,180,165.25,2025,6,5,200000,20,2003,41135-241,None,None,중개거래,경기 성남시 분당구,25.10.31,A,개인,개인,N
41135,10300,1,0006,0000,정자일로,41135,3180021,01,0,00248,00000,정자동,파크뷰,6,162.869,2025,6,7,295500,18,2004,41135-250,None,None,중개거래,경기 성남시 분당구,25.11.11,607,개인,개인,N
41135,10300,1,0011,0000,정자일로213번길,41135,4340130,01,0,00005,00000,정자동,현대I-PARK3,11,159.35,2025,6,7,210000,7,2003,41135-240,None,None,중개거래,경기 성남시 분당구,25.08.28,302,개인,개인,N
41135,10700,1,0334,0000,장미로,41135,3180048,01,0,00101,00000,야탑동,장미마을(현대),334,75.188,2025,6,13,103300,5,1993,41135-139,O,25.07.07,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10700,1,0201,0000,매화로,41135,3180012,01,0,00092,00000,야탑동,매화마을공무원1,201,49.67,2025,6,17,70000,8,1995,41135-119,None,None,중개거래,경기 성남시 분당구,25.07.04,104,개인,개인,N
41135,10300,1,0194,0000,내정로,41135,3180003,02,0,00010,00000,정자동,정든마을(7단지)(한진),194,68.04,2025,6,13,116500,6,1994,41135-228,None,None,중개거래,경기 성남시 분당구,25.10.30,703,개인,개인,N
41135,10300,1,0121,0000,내정로,41135,3180003,00,None,00055,00000,정자동,상록마을(우성)1,121,162.57,2025,6,7,240000,4,1994,41135-60,None,None,중개거래,경기 성남시 분당구,25.10.21,317,개인,개인,N
41135,10300,1,0110,0000,불정로,41135,3180030,03,0,00219,00000,정자동,한솔마을(1단지)(청구),110,84.965,2025,6,18,145000,17,1994,41135-68,None,None,중개거래,경기 성남시 분당구,25.09.30,102,개인,개인,N
41135,10500,1,0308,0000,불정로,41135,3180030,04,0,00362,00000,서현동,효자촌(럭키),308,53.82,2025,6,21,80000,1,1994,41135-107,O,25.07.18,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,11100,1,0176,0000,정자일로,41135,3180021,02,0,00030,00000,금곡동,청솔마을(계룡),176,84.97,2025,6,13,150000,11,1996,41135-150,None,None,중개거래,경기 성남시 분당구,25.09.30,110,개인,개인,N
41135,11400,1,0212,0000,미금로22번길,41135,4340093,01,0,00010,00000,구미동,무지개(12단지)(주공),212,58.14,2025,6,19,74500,11,1995,41135-187,None,None,중개거래,경기 성남시 분당구,25.08.20,1205,개인,개인,N
41135,10900,1,0738,0000,동판교로,41135,3178016,01,0,00155,00000,삼평동,봇들마을7단지,738,84.5,2025,6,16,200000,2,2009,41135-453,None,None,중개거래,경기 성남시 분당구,25.09.08,710,개인,개인,N
41135,10500,1,0091,0000,중앙공원로,41135,3180049,01,0,00017,00000,서현동,시범한양,91,134.87,2025,6,21,225000,12,1991,41135-103,None,None,중개거래,경기 성남시 분당구,25.10.30,322,개인,개인,N
41135,10500,1,0091,0000,중앙공원로,41135,3180049,01,0,00017,00000,서현동,시범한양,91,59.13,2025,6,19,139000,4,1991,41135-103,None,None,중개거래,경기 성남시 분당구,25.10.01,326,개인,개인,N
41135,11500,1,0918,0000,판교원로82번길,41135,4340480,01,0,00030,00000,운중동,산운마을13단지(태영),918,101.67,2025,6,19,149000,6,2010,41135-477,None,None,중개거래,경기 성남시 분당구,25.11.21,1305,개인,개인,N
41135,10300,1,0174,0001,정자일로,41135,3180021,01,0,00121,00000,정자동,분당더샾스타파크,174-1,117.2333,2025,6,8,168000,32,2007,41135-422,None,None,중개거래,경기 성남시 분당구,25.12.15,103,개인,개인,N
41135,10900,1,0740,0000,동판교로177번길,41135,4340278,00,None,00025,00000,삼평동,판교호반써밋플레이스,740,133.96,2025,6,2,232000,4,2012,41135-507,None,None,중개거래,경기 성남시 분당구,25.08.28,103,개인,개인,N
41135,10200,1,0052,0000,수내로,41135,3180039,02,0,00148,00000,수내동,파크타운(서안),52,131.49,2025,6,21,210000,6,1993,41135-77,None,None,중개거래,"경기 성남시 분당구, 서울 송파구",25.09.25,108,개인,개인,N
41135,11400,1,0063,0000,미금일로,41135,3180061,03,0,00058,00000,구미동,까치마을(4단지)(롯데),63,70.66,2025,6,5,113700,1,1995,41135-164,None,None,중개거래,경기 성남시 분당구,25.08.11,415,개인,개인,N
41135,10700,1,0334,0000,장미로,41135,3180048,01,0,00101,00000,야탑동,장미마을(현대),334,84.79,2025,6,23,85000,4,1993,41135-139,None,None,중개거래,경기 용인시 기흥구,25.07.25,807,개인,개인,N
41135,10300,1,0117,0000,내정로,41135,3180003,02,0,00054,00000,정자동,한솔마을(6단지)(주공),117,37.67,2025,6,15,66600,3,1995,41135-224,None,None,중개거래,경기 성남시 분당구,25.08.01,603,개인,개인,N
41135,10300,1,0102,0000,백현로,41135,3180022,02,0,00206,00000,정자동,한솔마을(4단지)(주공),102,35.28,2025,6,18,59500,4,1994,41135-67,None,None,중개거래,경기 성남시 분당구,25.09.12,401,개인,개인,N
41135,10600,1,0100,0000,양현로,41135,3180042,02,0,00220,00000,이매동,이매촌(삼성),100,127.83,2025,6,16,156000,16,1994,41135-92,None,None,중개거래,"경기 성남시 분당구, 서울 강남구",25.08.18,1002,개인,개인,N
41135,10500,1,0092,0000,중앙공원로,41135,3180049,01,0,00020,00000,서현동,시범현대,92,49.41,2025,6,23,113000,3,1991,41135-99,None,None,중개거래,경기 성남시 분당구,25.10.15,404,개인,개인,N
41135,10600,1,0100,0000,양현로,41135,3180042,02,0,00192,00000,이매동,이매촌(삼성),100,84.94,2025,6,18,139500,3,1994,41135-92,O,25.08.29,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10600,1,0124,0000,서현로,41135,3180034,03,0,00181,00000,이매동,이매촌(한신),124,50.1,2025,6,9,93500,1,1992,41135-97,None,None,중개거래,경기 성남시 분당구,25.10.17,210,개인,개인,N
41135,10600,1,0123,0000,양현로94번길,41135,4340315,01,0,00029,00000,이매동,이매촌(청구),123,133.15,2025,6,12,160000,5,1992,41135-96,None,None,직거래,None,25.06.30,602,개인,개인,N
41135,10500,1,0092,0000,중앙공원로,41135,3180049,01,0,00020,00000,서현동,시범현대,92,108.75,2025,6,11,190000,14,1991,41135-99,None,None,중개거래,"경기 , 경기 성남시 분당구",25.08.06,420,개인,개인,N
41135,10300,1,0198,0000,불정로,41135,3180030,03,0,00195,00000,정자동,정든마을(6단지)(우성),198,84.97,2025,6,23,131000,16,1994,41135-227,O,25.07.11,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10300,1,0112,0000,정자로,41135,3180058,01,0,00115,00000,정자동,한솔마을(5단지)(주공),112,42.75,2025,6,16,69500,15,1994,41135-223,None,None,중개거래,경기 성남시 분당구,25.08.14,503,개인,개인,N
41135,10300,1,0180,0000,정자일로,41135,3180021,01,0,00100,00000,정자동,미켈란쉐르빌,180,151.88,2025,6,1,175000,22,2003,41135-241,None,None,중개거래,경기 성남시 분당구,25.08.14,D,개인,개인,N
41135,11100,1,0133,0000,미금로,41135,3180016,01,0,00216,00000,금곡동,청솔마을(주공9단지),133,42.84,2025,6,16,81500,13,1995,41135-158,None,None,중개거래,경기 성남시 분당구,25.09.30,904,개인,개인,N
41135,10300,1,0180,0000,정자일로,41135,3180021,01,0,00100,00000,정자동,미켈란쉐르빌,180,165.25,2025,6,13,234000,35,2003,41135-241,None,None,중개거래,경기 성남시 분당구,25.09.30,C,개인,개인,N
41135,10300,1,0117,0000,내정로,41135,3180003,02,0,00054,00000,정자동,한솔마을(6단지)(주공),117,37.67,2025,6,12,67500,13,1995,41135-224,None,None,중개거래,경기 성남시 분당구,25.08.28,603,개인,개인,N
41135,11100,1,0132,0000,금곡로,41135,3180054,02,0,00233,00000,금곡동,청솔마을(동아),132,101.99,2025,6,18,142000,2,1995,41135-153,None,None,중개거래,경기 성남시 분당구,25.08.18,1003,개인,개인,N
41135,10100,1,0066,0000,분당로263번길,41135,4340156,01,0,00024,00000,분당동,장안타운(건영),66,85.0,2025,6,7,103000,8,1993,41135-32,O,25.07.22,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10600,1,0100,0000,양현로,41135,3180042,02,0,00192,00000,이매동,이매촌(삼성),100,73.25,2025,6,6,127000,2,1994,41135-92,None,None,중개거래,경기 성남시 분당구,25.09.05,1017,개인,개인,N
41135,10300,1,0112,0000,정자로,41135,3180058,01,0,00115,00000,정자동,한솔마을(5단지)(주공),112,74.16,2025,6,13,120000,12,1994,41135-223,None,None,중개거래,경기 성남시 분당구,25.08.01,507,개인,개인,N
41135,10600,1,0132,0000,판교로,41135,3180051,01,0,00430,00000,이매동,아름마을(한성),132,83.64,2025,6,5,125000,2,1992,41135-87,None,None,중개거래,"경기 성남시 분당구, 서울 강남구",25.09.08,208,개인,개인,N
41135,10600,1,0140,0000,탄천로,41135,3180050,01,0,00035,00000,이매동,아름마을(풍림),140,134.22,2025,6,21,195000,4,1993,41135-86,None,None,중개거래,경기 성남시 분당구,25.09.24,501,개인,개인,N
41135,10600,1,0133,0000,탄천로,41135,3180050,01,0,00095,00000,이매동,아름마을(삼호),133,132.72,2025,6,23,160000,13,1992,41135-83,None,None,중개거래,경기 성남시 분당구,25.09.23,409,개인,개인,N
41135,11400,1,0202,0000,구미로,41135,3180001,01,0,00050,00000,구미동,무지개(2단지)(엘지),202,134.94,2025,6,10,137000,19,1995,41135-185,None,None,중개거래,경기 성남시 분당구,25.08.11,205,개인,개인,N
41135,11500,1,0918,0000,판교원로82번길,41135,4340480,01,0,00030,00000,운중동,산운마을13단지(태영),918,101.67,2025,6,19,149000,6,2010,41135-477,O,25.06.24,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10600,1,0121,0000,양현로,41135,3180042,02,0,00088,00000,이매동,이매촌(동부코오롱),121,101.41,2025,6,16,165000,2,1993,41135-90,None,None,중개거래,경기 성남시 분당구,25.10.24,502,개인,개인,N
41135,10300,1,0197,0000,정자로,41135,3180058,01,0,00144,00000,정자동,정든마을(4단지)(우성),197,129.72,2025,6,14,150000,18,1995,41135-64,None,None,중개거래,경기 성남시 분당구,25.11.28,403,개인,개인,N
41135,10200,1,0052,0000,수내로,41135,3180039,02,0,00148,00000,수내동,파크타운(서안),52,84.6,2025,6,11,160000,6,1993,41135-77,None,None,중개거래,경기 성남시 분당구,25.09.17,115,개인,개인,N
41135,10500,1,0087,0000,중앙공원로,41135,3180049,01,0,00053,00000,서현동,시범삼성,87,192.15,2025,6,12,265000,27,1991,41135-98,O,25.11.24,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,11400,1,0212,0000,미금로22번길,41135,4340093,01,0,00010,00000,구미동,무지개(12단지)(주공),212,49.36,2025,6,9,57900,8,1995,41135-187,None,None,중개거래,경기 성남시 분당구,25.09.05,1202,개인,개인,N
41135,10700,1,0518,0000,매화로,41135,3180012,01,0,00012,00000,야탑동,탑마을(주공),518,41.85,2025,6,18,55300,13,1993,41135-147,None,None,중개거래,경기 성남시 분당구,25.09.10,809,개인,개인,N
41135,10500,1,0092,0000,중앙공원로,41135,3180049,01,0,00020,00000,서현동,시범현대,92,59.55,2025,6,10,130000,3,1991,41135-99,None,None,중개거래,경기 성남시 분당구,25.08.28,406,개인,개인,N
41135,11100,1,0177,0000,성남대로171번길,41135,4340260,01,0,00008,00000,금곡동,청솔마을(서광),177,84.96,2025,6,8,145000,6,1995,41135-154,None,None,중개거래,경기 성남시 분당구,25.08.13,101,개인,개인,N
41135,10900,1,0744,0000,동판교로,41135,3178016,01,0,00156,00000,삼평동,봇들마을9단지(금호어울림),744,115.01,2025,6,21,265000,17,2009,41135-455,None,None,중개거래,경기 성남시 분당구,25.11.27,908,개인,개인,N
41135,11400,1,0066,0000,미금로,41135,3180016,02,0,00177,00000,구미동,까치마을(3단지)(신원),66,130.83,2025,6,12,182000,13,1995,41135-165,None,None,중개거래,경기 성남시 분당구,25.09.29,301,개인,개인,N
41135,11000,1,0554,0000,판교역로,41135,3179025,02,0,00102,00000,백현동,백현마을5단지(주공),554,84.7,2025,6,16,217000,8,2009,41135-469,None,None,중개거래,경기 성남시 분당구,25.10.30,503,개인,개인,N
41135,11400,1,0212,0000,미금로22번길,41135,4340093,01,0,00010,00000,구미동,무지개(12단지)(주공),212,49.67,2025,6,19,59500,6,1995,41135-187,None,None,중개거래,경기 성남시 분당구,25.08.22,1207,개인,개인,N
41135,10100,1,0066,0000,장안로51번길,41135,4340382,01,0,00011,00000,분당동,장안타운(건영),66,53.72,2025,6,5,71000,9,1993,41135-32,O,25.08.18,중개거래,경기 성남시 분당구,None,None,개인,개인,N
41135,10700,1,0536,0000,야탑로,41135,3180041,01,0,00020,00000,야탑동,탑마을(선경)1,536,51.84,2025,6,9,90000,13,1992,41135-145,None,None,중개거래,경기 성남시 분당구,25.07.23,115,개인,개인,N
41135,10300,1,0192,0000,불정로,41135,3180030,03,0,00119,00000,정자동,정든마을(8단지)(한진),192,49.5,2025,6,6,90000,10,1995,41135-229,None,None,중개거래,경기 성남시 분당구,25.09.01,807,개인,개인,N
41135,11100,1,0125,0000,금곡로,41135,3180054,02,0,00263,00000,금곡동,청솔마을(공무원),125,58.71,2025,6,12,92000,3,1994,41135-151,None,None,중개거래,경기 성남시 분당구,25.10.02,508,개인,개인,N
41135,11400,1,0063,0000,미금일로,41135,3180061,03,0,00058,00000,구미동,까치마을(4단지)(선경),63,84.79,2025,6,11,149000,12,1995,41135-231,None,None,중개거래,경기 성남시 분당구,25.08.28,405,개인,개인,N
41135,11400,1,0202,0000,구미로,41135,3180001,01,0,00050,00000,구미동,무지개(2단지)(엘지),202,134.94,2025,6,9,135000,8,1995,41135-185,O,25.08.11,중개거래,"경기 성남시 분당구, 경기 용인시 수지구",None,None,개인,개인,N
41135,10600,1,0133,0000,탄천로,41135,3180050,01,0,00095,00000,이매동,아름마을(삼호),133,59.79,2025,6,17,100000,2,1992,41135-83,None,None,중개거래,경기 성남시 분당구,25.07.10,413,개인,개인,N
41135,10200,1,0071,0000,수내로,41135,3180039,02,0,00174,00000,수내동,푸른마을(벽산),71,163.83,2025,6,14,188000,14,1992,41135-78,None,None,중개거래,경기 성남시 분당구,25.09.15,104,개인,개인,N
